day,code,state,priority,paradigm,fwd6
20240102,300892,REJECT,IGNORE,consumer,-0.4505363528009536
20240102,300894,REJECT,IGNORE,consumer,-0.1456392076912523
20240102,300896,L5-A,A,consumer,-0.1445229427157877
20240102,300898,REJECT,IGNORE,consumer,-0.2801898881925748
20240102,300900,REJECT,IGNORE,tech_growth,0.0514314892074827
20240102,300901,REJECT,IGNORE,consumer,-0.162546404749957
20240102,300902,REJECT,IGNORE,cycle_manufacturing,-0.1947308541954705
20240102,300904,REJECT,IGNORE,other,-0.3503025767695772
20240102,300909,REJECT,IGNORE,tech_growth,-0.2763615121165161
20240102,300910,L5-B,B,cycle_manufacturing,0.0201526558170699
20240102,300911,REJECT,IGNORE,consumer,-0.0554178589180887
20240102,300912,REJECT,IGNORE,other,-0.4784053156146178
20240102,300913,REJECT,IGNORE,tech_growth,0.1705219935739261
20240102,300917,REJECT,IGNORE,defensive,0.4825172040420347
20240102,300921,REJECT,IGNORE,tech_growth,-0.2903229255573238
20240102,300922,REJECT,IGNORE,tech_growth,-0.2482139576566286
20240102,300926,REJECT,IGNORE,other,0.0489384988233829
20240102,300928,REJECT,IGNORE,other,-0.1943097144358453
20240102,300931,REJECT,IGNORE,cycle_manufacturing,-0.3452426642677991
20240102,300936,REJECT,IGNORE,tech_growth,-0.007479669787179
20240102,300939,REJECT,IGNORE,tech_growth,-0.1904567474453968
20240102,300945,L5-A,A,consumer,-0.3543717636466446
20240102,300948,REJECT,IGNORE,other,-0.3750396191018292
20240102,300950,L5-A,A,cycle_manufacturing,-0.0414293306122633
20240102,300951,REJECT,IGNORE,tech_growth,-0.2862655065607273
20240102,300957,L5-B,B,consumer,-0.2534494377147952
20240102,300958,REJECT,IGNORE,other,-0.3958682300390842
20240102,300959,REJECT,IGNORE,tech_growth,-0.2397629773326419
20240102,300962,L5-A,A,consumer,-0.0898892506518839
20240102,300964,REJECT,IGNORE,tech_growth,-0.0748960730860072
20240102,300966,REJECT,IGNORE,consumer,-0.2634671115717211
20240102,300968,REJECT,IGNORE,tech_growth,-0.2666973396635274
20240102,300969,REJECT,IGNORE,other,-0.2024892231190903
20240102,300970,L5-B,B,consumer,-0.3149515237689215
20240102,300972,REJECT,IGNORE,consumer,-0.4175764192139738
20240102,300973,L5-B,B,consumer,-0.4090920667454906
20240102,300978,REJECT,IGNORE,other,-0.3000521088169431
20240102,300979,REJECT,IGNORE,consumer,0.1876790367327891
20240102,300987,REJECT,IGNORE,tech_growth,-0.3064465333326379
20240102,300988,REJECT,IGNORE,cycle_manufacturing,0.059739967830295
20240102,300991,REJECT,IGNORE,tech_growth,-0.0275623010047212
20240102,300992,REJECT,IGNORE,cycle_manufacturing,-0.2810745874616426
20240102,300997,REJECT,IGNORE,consumer,-0.1187576549753808
20240102,300998,REJECT,IGNORE,other,-0.2033378631858009
20240102,301001,REJECT,IGNORE,consumer,-0.3086721257119386
20240102,301004,REJECT,IGNORE,other,1.063900770870802
20240102,301007,REJECT,IGNORE,other,-0.2420106304489075
20240102,301011,REJECT,IGNORE,other,-0.3331739327639541
20240102,301013,REJECT,IGNORE,cycle_manufacturing,-0.3216783216783216
20240102,301020,REJECT,IGNORE,other,-0.2705025137690503
20240102,301021,REJECT,IGNORE,cycle_manufacturing,-0.4137404580152671
20240102,301027,REJECT,IGNORE,other,-0.3297647876624859
20240102,301028,REJECT,IGNORE,cycle_manufacturing,-0.244019330964782
20240102,301029,L5-B,B,cycle_manufacturing,-0.2292019255580698
20240102,301039,REJECT,IGNORE,other,-0.0592034445640472
20240102,301040,REJECT,IGNORE,other,-0.4799789251844046
20240102,301041,REJECT,IGNORE,tech_growth,0.0338536670283158
20240102,301047,REJECT,IGNORE,consumer,-0.2355569350326055
20240102,301048,L5-B,B,cycle_manufacturing,-0.1827651515151516
20240102,301050,REJECT,IGNORE,tech_growth,-0.169477434987918
20240102,301052,REJECT,IGNORE,tech_growth,-0.3562417231232776
20240102,301060,REJECT,IGNORE,consumer,-0.3751902587519026
20240102,301063,REJECT,IGNORE,cycle_manufacturing,-0.3693937413726503
20240102,301066,L5-A,A,consumer,-0.3668017875954228
20240102,301067,REJECT,IGNORE,tech_growth,-0.3291824289635073
20240102,301071,REJECT,IGNORE,cycle_manufacturing,-0.1195856873822974
20240102,301072,REJECT,IGNORE,other,-0.161648177496038
20240102,301073,L5-A,A,consumer,-0.1744444809474176
20240102,301075,REJECT,IGNORE,other,-0.3973078735512549
20240102,301076,REJECT,IGNORE,cycle_manufacturing,-0.4589557461495585
20240102,301083,REJECT,IGNORE,cycle_manufacturing,-0.1157606377644185
20240102,301087,L5-A,A,consumer,-0.0740626971400029
20240102,301089,REJECT,IGNORE,consumer,-0.4346604078202424
20240102,301090,REJECT,IGNORE,cycle_manufacturing,-0.3764450212894865
20240102,301092,REJECT,IGNORE,cycle_manufacturing,-0.1571320244367187
20240102,301096,REJECT,IGNORE,consumer,-0.1490267840289092
20240102,301100,REJECT,IGNORE,cycle_manufacturing,-0.3490918334187997
20240102,301101,REJECT,IGNORE,other,-0.4131932468078918
20240102,301103,L5-A,A,consumer,-0.2744436952124073
20240102,301110,REJECT,IGNORE,consumer,0.0619455087097569
20240102,301112,REJECT,IGNORE,cycle_manufacturing,-0.2535513050126197
20240102,301116,L5-A,A,consumer,-0.294162826420891
20240102,301117,REJECT,IGNORE,tech_growth,-0.5398443291326909
20240102,301119,REJECT,IGNORE,other,-0.1125218595682693
20240102,301120,REJECT,IGNORE,other,-0.0810751156917876
20240102,301123,REJECT,IGNORE,tech_growth,-0.2259718069201196
20240102,301128,REJECT,IGNORE,cycle_manufacturing,-0.1427100626805174
20240102,301130,REJECT,IGNORE,other,-0.1455882868717066
20240102,301131,REJECT,IGNORE,cycle_manufacturing,-0.2911737082932047
20240102,301132,REJECT,IGNORE,tech_growth,0.288171108660433
20240102,301135,REJECT,IGNORE,consumer,-0.1485632250438617
20240102,301137,L5-A,A,cycle_manufacturing,-0.1981200900749279
20240102,301138,REJECT,IGNORE,cycle_manufacturing,-0.1843187733186819
20240102,301141,REJECT,IGNORE,cycle_manufacturing,0.1800432570106882
20240102,301149,REJECT,IGNORE,cycle_manufacturing,-0.2622668862769004
20240102,301151,REJECT,IGNORE,cycle_manufacturing,-0.2208919001458843
20240102,301152,REJECT,IGNORE,other,-0.3492496589358799
20240102,301158,L5-A,A,cycle_manufacturing,-0.2164395235587298
20240102,301160,REJECT,IGNORE,cycle_manufacturing,-0.0987348393331166
20240102,301161,REJECT,IGNORE,cycle_manufacturing,-0.2134608084720098
20240102,301163,REJECT,IGNORE,other,-0.231123992324007
20240102,301165,REJECT,IGNORE,tech_growth,-0.180524791971819
20240102,301167,REJECT,IGNORE,other,-0.2986312580486931
20240102,301170,REJECT,IGNORE,other,-0.1006727189142441
20240102,301171,REJECT,IGNORE,tech_growth,-0.221883870387443
20240102,301175,REJECT,IGNORE,other,-0.096702032968313
20240102,301177,REJECT,IGNORE,consumer,-0.3412984274921581
20240102,301179,REJECT,IGNORE,other,0.0833938052021561
20240102,301180,REJECT,IGNORE,tech_growth,-0.1524763494713411
20240102,301181,REJECT,IGNORE,other,-0.1413700030288276
20240102,301185,REJECT,IGNORE,other,-0.2792202046425613
20240102,301186,REJECT,IGNORE,other,-0.169926060386192
20240102,301188,REJECT,IGNORE,consumer,-0.1673868391677923
20240102,301190,REJECT,IGNORE,cycle_manufacturing,-0.2671874999999999
20240102,301191,REJECT,IGNORE,tech_growth,-0.2032210708781099
20240102,301192,REJECT,IGNORE,other,-0.2212454019057679
20240102,301195,REJECT,IGNORE,tech_growth,-0.2516092314233802
20240102,301199,REJECT,IGNORE,cycle_manufacturing,-0.0752145655285352
20240102,301200,REJECT,IGNORE,cycle_manufacturing,-0.1629805160610846
20240102,301201,REJECT,IGNORE,consumer,-0.2713666797951949
20240102,301202,REJECT,IGNORE,tech_growth,-0.1427198764255973
20240102,301203,REJECT,IGNORE,other,-0.2454125146945761
20240102,301205,REJECT,IGNORE,tech_growth,-0.3656874779256831
20240102,301207,REJECT,IGNORE,consumer,-0.3492357094972506
20240102,301211,L5-A,A,consumer,-0.2900935548478235
20240102,301212,REJECT,IGNORE,cycle_manufacturing,-0.2190280367440251
20240102,301215,REJECT,IGNORE,other,-0.0223867322714744
20240102,301219,REJECT,IGNORE,cycle_manufacturing,0.0491608721380532
20240102,301221,REJECT,IGNORE,other,-0.3566422186401499
20240102,301225,REJECT,IGNORE,other,-0.1731901509808128
20240102,301226,REJECT,IGNORE,other,-0.2392175903608167
20240102,301227,REJECT,IGNORE,other,-0.294348893164261
20240102,301229,REJECT,IGNORE,other,0.0322807892010137
20240102,301230,REJECT,IGNORE,consumer,-0.1579893059606514
20240102,301233,REJECT,IGNORE,other,-0.1489827561953479
20240102,301234,L5-B,B,consumer,-0.3430365226855889
20240102,301238,REJECT,IGNORE,other,-0.1208273152442619
20240102,301239,L5-A,A,consumer,-0.5701185964054285
20240102,301251,REJECT,IGNORE,tech_growth,-0.0401868273820797
20240102,301252,REJECT,IGNORE,consumer,0.057434460501101
20240102,301255,REJECT,IGNORE,cycle_manufacturing,-0.2337637789973322
20240102,301256,REJECT,IGNORE,cycle_manufacturing,-0.2305669974743149
20240102,301257,L5-B,B,consumer,-0.3905914116750314
20240102,301258,REJECT,IGNORE,consumer,-0.1978053963953429
20240102,301259,REJECT,IGNORE,other,0.2418772563176894
20240102,301260,REJECT,IGNORE,cycle_manufacturing,-0.1829268292682926
20240102,301261,REJECT,IGNORE,cycle_manufacturing,-0.3102610896288544
20240102,301262,REJECT,IGNORE,tech_growth,-0.2517140058765916
20240102,301263,REJECT,IGNORE,other,-0.1989063196524945
20240102,301267,REJECT,IGNORE,consumer,-0.334610472541507
20240102,301268,REJECT,IGNORE,cycle_manufacturing,-0.4661769350886572
20240102,301269,REJECT,IGNORE,tech_growth,-0.2748788467647834
20240102,301270,REJECT,IGNORE,tech_growth,-0.3768931255899462
20240102,301272,REJECT,IGNORE,cycle_manufacturing,-0.2844676031414459
20240102,301277,REJECT,IGNORE,consumer,-0.0979046515651647
20240102,301278,REJECT,IGNORE,other,-0.4082764277462599
20240102,301281,REJECT,IGNORE,consumer,-0.3234852328981086
20240102,301282,REJECT,IGNORE,tech_growth,-0.0839738980096487
20240102,301285,REJECT,IGNORE,tech_growth,0.5785133145125088
20240102,301286,L5-B,B,cycle_manufacturing,-0.0616115241845108
20240102,301287,REJECT,IGNORE,other,-0.2501024388497352
20240102,301289,REJECT,IGNORE,consumer,-0.221595146807658
20240102,301291,REJECT,IGNORE,other,0.0845375722543351
20240102,301293,REJECT,IGNORE,consumer,-0.2104188880104484
20240102,301295,REJECT,IGNORE,other,-0.109489501077144
20240102,301297,REJECT,IGNORE,tech_growth,-0.2132325141776937
20240102,301298,REJECT,IGNORE,other,-0.218782939367686
20240102,301299,REJECT,IGNORE,tech_growth,-0.2449168448871614
20240102,301305,REJECT,IGNORE,other,-0.143827844404376
20240102,301307,REJECT,IGNORE,tech_growth,-0.4085446041913588
20240102,301312,REJECT,IGNORE,cycle_manufacturing,-0.4912409080101939
20240102,301314,REJECT,IGNORE,tech_growth,-0.0139520277792134
20240102,301317,REJECT,IGNORE,cycle_manufacturing,-0.2138355052667105
20240102,301318,REJECT,IGNORE,tech_growth,0.0159995906288208
20240102,301320,REJECT,IGNORE,cycle_manufacturing,-0.172011319372707
20240102,301323,REJECT,IGNORE,cycle_manufacturing,-0.0970379085946726
20240102,301325,REJECT,IGNORE,other,-0.3467598530798493
20240102,301326,REJECT,IGNORE,tech_growth,-0.2266868840030326
20240102,301329,REJECT,IGNORE,tech_growth,-0.1394072400464433
20240102,301330,REJECT,IGNORE,tech_growth,-0.2949118728415068
20240102,301331,L5-B,B,consumer,-0.1870250903983084
20240102,301332,REJECT,IGNORE,consumer,-0.2569077636194761
20240102,301333,L5-A,A,consumer,-0.4567528963656563
20240102,301339,REJECT,IGNORE,tech_growth,-0.0020130850528435
20240102,301345,REJECT,IGNORE,other,-0.1147652761051933
20240102,301348,REJECT,IGNORE,tech_growth,-0.3569565217391304
20240102,301353,REJECT,IGNORE,cycle_manufacturing,-0.2071750564958814
20240102,301355,REJECT,IGNORE,other,-0.3520983132949146
20240102,301357,REJECT,IGNORE,tech_growth,-0.1790975900831918
20240102,301362,REJECT,IGNORE,consumer,-0.0961029579527406
20240102,301363,REJECT,IGNORE,consumer,-0.1837141022673812
20240102,301366,REJECT,IGNORE,tech_growth,0.0425998005755328
20240102,301367,REJECT,IGNORE,consumer,-0.2514230134511586
20240102,301368,REJECT,IGNORE,cycle_manufacturing,-0.0046689830723654
20240102,301369,REJECT,IGNORE,tech_growth,-0.269444712741364
20240102,301370,REJECT,IGNORE,consumer,-0.3142144638403989
20240102,301371,REJECT,IGNORE,consumer,-0.1480154997209092
20240102,301376,REJECT,IGNORE,other,-0.080476608072146
20240102,301377,REJECT,IGNORE,cycle_manufacturing,-0.2861967074715069
20240102,301380,REJECT,IGNORE,tech_growth,-0.2932411124559212
20240102,301381,REJECT,IGNORE,consumer,-0.2099568491844504
20240102,301383,REJECT,IGNORE,tech_growth,-0.4421012588716616
20240102,301386,REJECT,IGNORE,other,-0.1410670218528498
20240102,301387,REJECT,IGNORE,tech_growth,-0.3038196114744548
20240102,301388,REJECT,IGNORE,other,0.2272454156331664
20240102,301389,REJECT,IGNORE,tech_growth,-0.1446822767925839
20240102,301391,REJECT,IGNORE,tech_growth,-0.4685968761489388
20240102,301393,REJECT,IGNORE,consumer,-0.2756505392263348
20240102,301398,REJECT,IGNORE,other,-0.1492165000579688
20240102,301399,REJECT,IGNORE,cycle_manufacturing,-0.231001238054002
20240102,301418,REJECT,IGNORE,cycle_manufacturing,-0.2427265178205468
20240102,301419,REJECT,IGNORE,tech_growth,-0.3224192433776305
20240102,301421,REJECT,IGNORE,tech_growth,-0.3094518302565417
20240102,301429,REJECT,IGNORE,cycle_manufacturing,-0.2131337894404548
20240102,301448,REJECT,IGNORE,cycle_manufacturing,-0.2690112052563774
20240102,301469,REJECT,IGNORE,other,-0.2431343747126664
20240102,301486,REJECT,IGNORE,tech_growth,-0.1087436798610742
20240102,301487,REJECT,IGNORE,other,-0.3748211242449596
20240102,301488,REJECT,IGNORE,other,-0.2785822358760388
20240102,301489,REJECT,IGNORE,tech_growth,-0.0667375697952672
20240102,301498,REJECT,IGNORE,consumer,0.3219195201199698
20240102,301499,REJECT,IGNORE,other,-0.1915629322268327
20240102,301500,REJECT,IGNORE,other,-0.2333333333333332
20240102,301503,REJECT,IGNORE,tech_growth,0.0249587817311311
20240102,301507,REJECT,IGNORE,other,-0.1840879938873163
20240102,301508,REJECT,IGNORE,consumer,0.0988072528642756
20240102,301509,REJECT,IGNORE,consumer,-0.1784178739644607
20240102,301510,REJECT,IGNORE,cycle_manufacturing,-0.2402579198205775
20240102,301511,REJECT,IGNORE,other,-0.0943093171185439
20240102,301512,REJECT,IGNORE,cycle_manufacturing,-0.269684123980354
20240102,301518,REJECT,IGNORE,cycle_manufacturing,-0.2305193780805441
20240102,301520,REJECT,IGNORE,consumer,-0.2214752294997127
20240102,301525,REJECT,IGNORE,cycle_manufacturing,-0.2730053931304137
20240102,301528,REJECT,IGNORE,cycle_manufacturing,-0.4159540523745609
20240102,301529,REJECT,IGNORE,other,-0.153525926896115
20240102,301533,REJECT,IGNORE,cycle_manufacturing,-0.2338723171874356
20240102,301548,REJECT,IGNORE,cycle_manufacturing,0.2808263318789055
20240102,301550,REJECT,IGNORE,other,-0.0174167351048559
20240102,301558,REJECT,IGNORE,consumer,-0.4129450046810664
20240102,301559,REJECT,IGNORE,cycle_manufacturing,-0.1982871520777657
20240102,301568,REJECT,IGNORE,cycle_manufacturing,-0.2781658468469589
20240102,302132,REJECT,IGNORE,tech_growth,0.0033852403520648
20240102,600000,REJECT,IGNORE,defensive,0.2545454545454546
20240102,600004,REJECT,IGNORE,defensive,-0.0205761316872427
20240102,600006,REJECT,IGNORE,other,0.1114922813036018
20240102,600007,REJECT,IGNORE,defensive,0.2706329286206936
20240102,600009,REJECT,IGNORE,defensive,0.0124300807955253
20240102,600012,REJECT,IGNORE,defensive,0.264
20240102,600015,REJECT,IGNORE,defensive,0.2007101905015262
20240102,600016,REJECT,IGNORE,defensive,0.0132978723404255
20240102,600021,REJECT,IGNORE,defensive,0.2131825481722471
20240102,600025,REJECT,IGNORE,defensive,0.2718234131989538
20240102,600029,REJECT,IGNORE,defensive,0.0208695652173913
20240102,600030,REJECT,IGNORE,defensive,-0.0931738913801695
20240102,600031,REJECT,IGNORE,cycle_manufacturing,0.2109995249532648
20240102,600032,REJECT,IGNORE,defensive,-0.0844553243574051
20240102,600036,REJECT,IGNORE,defensive,0.2458303118201594
20240102,600038,REJECT,IGNORE,tech_growth,0.0778120655135121
20240102,600052,REJECT,IGNORE,defensive,-0.1090534979423868
20240102,600055,L5-B,B,consumer,-0.2924528454449027
20240102,600060,L5-A,A,consumer,0.2014354066985646
20240102,600061,REJECT,IGNORE,defensive,-0.1539611360239162
20240102,600062,REJECT,IGNORE,consumer,0.0553213909378291
20240102,600066,REJECT,IGNORE,other,1.0711949535016343
20240102,600081,REJECT,IGNORE,other,-0.21875
20240102,600085,L5-A,A,consumer,-0.2716910583861751
20240102,600094,REJECT,IGNORE,defensive,0.3043478260869565
20240102,600098,REJECT,IGNORE,defensive,0.2854755854186415
20240102,600101,REJECT,IGNORE,defensive,0.5659722222222223
20240102,600103,REJECT,IGNORE,other,-0.2707156980883582
20240102,600106,REJECT,IGNORE,defensive,-0.3258051551931975
20240102,600113,REJECT,IGNORE,consumer,-0.0324993130423191
20240102,600114,REJECT,IGNORE,cycle_manufacturing,-0.0648464601879076
20240102,600120,REJECT,IGNORE,defensive,-0.0551984990352133
20240102,600123,REJECT,IGNORE,cycle_manufacturing,-0.1326152068025252
20240102,600125,REJECT,IGNORE,defensive,-0.028892455858748
20240102,600127,REJECT,IGNORE,consumer,-0.1575342465753424
20240102,600130,REJECT,IGNORE,tech_growth,-0.3389121338912134
20240102,600148,REJECT,IGNORE,other,-0.2871702637889689
20240102,600155,REJECT,IGNORE,defensive,-0.2767749699157642
20240102,600161,REJECT,IGNORE,consumer,-0.0283762213088737
20240102,600162,REJECT,IGNORE,defensive,-0.1358762660619802
20240102,600163,REJECT,IGNORE,defensive,0.1606334841628958
20240102,600166,REJECT,IGNORE,other,-0.1412639405204461
20240102,600183,REJECT,IGNORE,tech_growth,0.1511480982134001
20240102,600186,REJECT,IGNORE,consumer,-0.4138513513513513
20240102,600191,REJECT,IGNORE,consumer,-0.2227564102564103
20240102,600199,REJECT,IGNORE,consumer,-0.3394039735099338
20240102,600201,REJECT,IGNORE,consumer,-0.324349442379182
20240102,600202,REJECT,IGNORE,cycle_manufacturing,-0.4418604651162791
20240102,600211,L5-A,A,consumer,-0.1029301823255216
20240102,600216,REJECT,IGNORE,consumer,0.0352177942539388
20240102,600219,REJECT,IGNORE,cycle_manufacturing,0.3478317918341436
20240102,600223,REJECT,IGNORE,consumer,-0.2521276595744681
20240102,600229,REJECT,IGNORE,tech_growth,-0.0932642487046632
20240102,600230,L5-A,A,cycle_manufacturing,-0.2205842327327382
20240102,600235,REJECT,IGNORE,other,-0.2550298616594111
20240102,600236,REJECT,IGNORE,defensive,0.454225352112676
20240102,600250,REJECT,IGNORE,consumer,-0.3393626184323858
20240102,600251,L5-B,B,consumer,-0.1003849101782509
20240102,600252,REJECT,IGNORE,consumer,-0.1264277064984038
20240102,600257,L5-B,B,consumer,-0.3313696612665685
20240102,600266,REJECT,IGNORE,defensive,-0.134736842105263
20240102,600267,REJECT,IGNORE,consumer,-0.2398286937901498
20240102,600276,REJECT,IGNORE,consumer,-0.1394198335956823
20240102,600280,REJECT,IGNORE,consumer,-0.4153846153846154
20240102,600283,REJECT,IGNORE,other,0.007081038552321
20240102,600285,REJECT,IGNORE,consumer,0.5135037445936761
20240102,600293,REJECT,IGNORE,cycle_manufacturing,-0.3030303030303031
20240102,600295,REJECT,IGNORE,cycle_manufacturing,0.0960787940981044
20240102,600300,REJECT,IGNORE,consumer,-0.2137814329091584
20240102,600301,REJECT,IGNORE,cycle_manufacturing,0.629570747217806
20240102,600305,REJECT,IGNORE,consumer,-0.2021707553205752
20240102,600308,REJECT,IGNORE,other,-0.0653484211505133
20240102,600310,REJECT,IGNORE,defensive,-0.0678082554883997
20240102,600312,REJECT,IGNORE,other,0.5543307086614173
20240102,600313,REJECT,IGNORE,consumer,-0.2389853137516688
20240102,600318,REJECT,IGNORE,defensive,-0.0911680911680911
20240102,600322,REJECT,IGNORE,defensive,-0.3703703703703703
20240102,600325,REJECT,IGNORE,defensive,0.0287769784172662
20240102,600327,REJECT,IGNORE,consumer,-0.3518469579810699
20240102,600329,L5-A,A,consumer,-0.0335570469798658
20240102,600336,REJECT,IGNORE,consumer,-0.2939091089210118
20240102,600348,REJECT,IGNORE,cycle_manufacturing,0.0038647342995168
20240102,600351,L5-A,A,consumer,-0.1561251593399095
20240102,600352,REJECT,IGNORE,cycle_manufacturing,0.0577838431021808
20240102,600359,REJECT,IGNORE,consumer,-0.2330226364846871
20240102,600363,REJECT,IGNORE,tech_growth,-0.1894333349252948
20240102,600371,L5-B,B,consumer,-0.3273056610552075
20240102,600373,REJECT,IGNORE,tech_growth,0.2552594832573525
20240102,600377,REJECT,IGNORE,defensive,0.24688995215311
20240102,600378,REJECT,IGNORE,cycle_manufacturing,-0.0137267532727731
20240102,600380,REJECT,IGNORE,consumer,-0.1007936507936507
20240102,600395,REJECT,IGNORE,cycle_manufacturing,-0.028391167192429
20240102,600398,L5-B,B,consumer,0.3152719097858174
20240102,600399,REJECT,IGNORE,cycle_manufacturing,-0.4413180513434289
20240102,600400,REJECT,IGNORE,consumer,-0.2142857142857143
20240102,600406,REJECT,IGNORE,other,0.1501627052760363
20240102,600415,L5-B,B,consumer,0.0671128515714263
20240102,600416,REJECT,IGNORE,other,-0.3979280926264472
20240102,600418,REJECT,IGNORE,other,0.0469841269841271
20240102,600420,REJECT,IGNORE,consumer,0.142663946101639
20240102,600425,L5-A,A,cycle_manufacturing,-0.1381025335669782
20240102,600426,REJECT,IGNORE,cycle_manufacturing,0.0241414857398409
20240102,600428,REJECT,IGNORE,defensive,0.1368613138686132
20240102,600435,REJECT,IGNORE,tech_growth,-0.2937760693186111
20240102,600436,REJECT,IGNORE,consumer,-0.1247327185461687
20240102,600439,REJECT,IGNORE,consumer,-0.2095588235294115
20240102,600444,REJECT,IGNORE,cycle_manufacturing,-0.1933993399339933
20240102,600448,REJECT,IGNORE,consumer,-0.4164222873900294
20240102,600449,REJECT,IGNORE,cycle_manufacturing,-0.3226159399148426
20240102,600452,REJECT,IGNORE,defensive,-0.0398796087283672
20240102,600456,REJECT,IGNORE,cycle_manufacturing,-0.1908635794743429
20240102,600467,REJECT,IGNORE,consumer,-0.4032921810699589
20240102,600469,REJECT,IGNORE,other,0.0035388154053161
20240102,600475,REJECT,IGNORE,defensive,-0.1338428702148922
20240102,600480,REJECT,IGNORE,other,0.1002178649237472
20240102,600482,REJECT,IGNORE,other,0.0987243483083748
20240102,600486,REJECT,IGNORE,cycle_manufacturing,-0.0686985970004837
20240102,600496,REJECT,IGNORE,other,-0.1594523956986592
20240102,600505,REJECT,IGNORE,defensive,0.2580299785867237
20240102,600507,REJECT,IGNORE,cycle_manufacturing,-0.168048693061105
20240102,600508,REJECT,IGNORE,cycle_manufacturing,0.0146341463414634
20240102,600511,L5-A,A,consumer,0.1170327719673216
20240102,600512,REJECT,IGNORE,other,-0.2220122160125831
20240102,600513,REJECT,IGNORE,consumer,-0.2502999746894104
20240102,600516,REJECT,IGNORE,cycle_manufacturing,-0.1622137404580151
20240102,600519,REJECT,IGNORE,consumer,-0.1274715250092598
20240102,600529,L5-A,A,consumer,-0.0085007727975271
20240102,600531,L5-A,A,cycle_manufacturing,0.0741935483870968
20240102,600540,L5-B,B,consumer,-0.2947154471544715
20240102,600545,REJECT,IGNORE,cycle_manufacturing,-0.4944237918215612
20240102,600546,REJECT,IGNORE,cycle_manufacturing,-0.131059182448941
20240102,600556,REJECT,IGNORE,tech_growth,-0.3737201365187713
20240102,600557,REJECT,IGNORE,consumer,-0.2262060874705178
20240102,600558,REJECT,IGNORE,cycle_manufacturing,-0.1372093023255814
20240102,600559,REJECT,IGNORE,consumer,-0.1437010438999947
20240102,600560,REJECT,IGNORE,cycle_manufacturing,-0.0766919225650967
20240102,600563,REJECT,IGNORE,tech_growth,-0.0956920314838968
20240102,600566,REJECT,IGNORE,consumer,0.0478313796882248
20240102,600572,REJECT,IGNORE,consumer,-0.0748126610538385
20240102,600573,REJECT,IGNORE,consumer,-0.1515315108926875
20240102,600576,REJECT,IGNORE,consumer,-0.4029255319148935
20240102,600578,REJECT,IGNORE,defensive,0.1196013289036543
20240102,600582,L5-A,A,cycle_manufacturing,0.3161748565827982
20240102,600583,L5-A,A,cycle_manufacturing,0.0287644053428197
20240102,600585,REJECT,IGNORE,cycle_manufacturing,0.0863330549593499
20240102,600586,L5-B,B,cycle_manufacturing,-0.1110098622961665
20240102,600587,L5-A,A,consumer,-0.1738598515751327
20240102,600592,REJECT,IGNORE,cycle_manufacturing,-0.3059747980033452
20240102,600594,REJECT,IGNORE,consumer,-0.4647948721771353
20240102,600595,REJECT,IGNORE,cycle_manufacturing,-0.2934472934472935
20240102,600598,REJECT,IGNORE,consumer,0.1124033765042831
20240102,600600,L5-A,A,consumer,-0.0177901320361361
20240102,600601,REJECT,IGNORE,tech_growth,0.0069204152249136
20240102,600603,REJECT,IGNORE,defensive,-0.3350383631713555
20240102,600605,REJECT,IGNORE,consumer,-0.0265242773811392
20240102,600609,REJECT,IGNORE,other,-0.2804123711340206
20240102,600612,REJECT,IGNORE,consumer,-0.1240298936475998
20240102,600613,REJECT,IGNORE,consumer,-0.2724872500279238
20240102,600618,REJECT,IGNORE,cycle_manufacturing,-0.0131147540983606
20240102,600620,REJECT,IGNORE,other,-0.540169133192389
20240102,600637,REJECT,IGNORE,tech_growth,-0.190159574468085
20240102,600640,REJECT,IGNORE,tech_growth,-0.0748239436619717
20240102,600642,REJECT,IGNORE,defensive,0.4184134660086822
20240102,600643,REJECT,IGNORE,defensive,-0.25
20240102,600645,REJECT,IGNORE,consumer,-0.1832749123685528
20240102,600648,REJECT,IGNORE,defensive,-0.0753564154786151
20240102,600660,REJECT,IGNORE,other,0.3006057404080189
20240102,600664,REJECT,IGNORE,consumer,-0.2123893805309734
20240102,600668,REJECT,IGNORE,cycle_manufacturing,-0.2732191163210099
20240102,600674,REJECT,IGNORE,defensive,0.266490765171504
20240102,600686,REJECT,IGNORE,other,-0.0013245033112582
20240102,600690,L5-A,A,consumer,0.3655603655603656
20240102,600698,REJECT,IGNORE,other,-0.3921568627450981
20240102,600702,REJECT,IGNORE,consumer,-0.3725587875495478
20240102,600706,REJECT,IGNORE,consumer,-0.3636959370904324
20240102,600710,REJECT,IGNORE,consumer,0.1492329149232916
20240102,600720,REJECT,IGNORE,other,-0.0624561497817338
20240102,600722,REJECT,IGNORE,cycle_manufacturing,-0.234251968503937
20240102,600729,L5-A,A,consumer,-0.1006399595438201
20240102,600731,REJECT,IGNORE,cycle_manufacturing,-0.2696881276281075
20240102,600732,REJECT,IGNORE,other,-0.4753623188405796
20240102,600738,REJECT,IGNORE,consumer,-0.2953557093912913
20240102,600739,REJECT,IGNORE,consumer,-0.2753623188405796
20240102,600741,REJECT,IGNORE,other,-0.0024813895781637
20240102,600742,REJECT,IGNORE,other,-0.167284023284207
20240102,600744,REJECT,IGNORE,defensive,0.0181268882175227
20240102,600749,REJECT,IGNORE,consumer,0.0833333333333332
20240102,600750,REJECT,IGNORE,consumer,0.1458870425179919
